_id,url,price,brand,cpu,memory,weight,screen_size,screen_resolution,graphic_name,graphic_type,storage,battery,refresh_rate
6548985d5b123315f9ef0468,https://www.newegg.com/grey-lenovo-ideapad-3/p/1TS-000E-0P553,649.99,Lenovo,Intel Core i5-1035G1,20GB,4 - 4.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,256 GB,65 whrs,60 Hz
6548985f5b123315f9ef0469,https://www.newegg.com/grey-lenovo-ideapad-3/p/1TS-000E-0PEB8,572.79,Lenovo,Intel Core i5-1035G1,8GB,3 - 3.9 lbs.,14.0,1920 x 1080,Intel UHD Graphics,Integrated Card,128 GB,65 whrs,60 Hz
654898605b123315f9ef046a,https://www.newegg.com/p/1TS-0016-055F2,1284.99,MSI,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,1 TB,,60 Hz
654898615b123315f9ef046b,https://www.newegg.com/p/1TS-0016-055F4,1354.99,MSI,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654898645b123315f9ef046c,https://www.newegg.com/silver-hp-15-dy1755cl/p/1TS-000D-09WJ6,699.99,HP,"Intel®Core i5-1035G1 (1.0 GHz base frequency, up to 3.6 GHz with Intel Turbo Boost Technology, 6 MB cache, 4 cores",8GB,3.75 lb,15.6,1366 x 768,,,256 GB,,60 Hz
654898695b123315f9ef046d,https://www.newegg.com/dark-gray-lenovo-thinkbook-plus-iml/p/1TS-000E-0SWP5,1139.99,Lenovo,Intel Core i5-10210U,16GB,3 - 3.9 lbs.,13.3,1920 x 1080,Intel UHD Graphics,Integrated Card,2 TB,65 whrs,60 Hz
6548986c5b123315f9ef046e,https://www.newegg.com/p/1TS-001A-0A5A9,1114,ASUS,,12GB,,15.6,1920 x 1080,NVIDIA GeForce GTX 1650,Dedicated Card,512 GB,,60 Hz
654898705b123315f9ef046f,https://www.newegg.com/p/1TS-0016-055C9,1309.99,MSI,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654898715b123315f9ef0470,https://www.newegg.com/dark-gray-lenovo-ideapad-3-mainstream/p/1TS-000E-12A29,799.99,Lenovo,Intel Core i7-1165G7,12GB,3 - 3.9 lbs.,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,1 TB,65 whrs,60 Hz
654898755b123315f9ef0471,https://www.newegg.com/dark-gray-lenovo-ideapad-3-mainstream/p/1TS-000E-12A35,914.99,Lenovo,Intel Core i7-1165G7,12GB,3 - 3.9 lbs.,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,2 TB,65 whrs,60 Hz
654898755b123315f9ef0472,https://www.newegg.com/p/1TS-000D-10WT6,828,HP,Intel,,3 - 3.9 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,,,60 Hz
654898755b123315f9ef0473,https://www.newegg.com/dark-gray-lenovo-ideapad-3-mainstream/p/1TS-000E-12A28,749.99,Lenovo,Intel Core i7-1165G7,12GB,3 - 3.9 lbs.,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,65 whrs,60 Hz
654898775b123315f9ef0474,https://www.newegg.com/dark-gray-lenovo-ideapad-3-mainstream/p/1TS-000E-12A36,729.99,Lenovo,Intel Core i7-1165G7,8GB,3 - 3.9 lbs.,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,65 whrs,60 Hz
6548987f5b123315f9ef0475,https://www.newegg.com/p/1TS-0016-055D6,1309.99,MSI,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654898845b123315f9ef0476,https://www.newegg.com/p/1TS-000A-0VCH8,649.79,,i5-1135G7,32GB,4 - 4.9 lbs.,15.6,1920 x 1080,Intel Iris Graphics,Dedicated Card,512 GB,,60 Hz
654898865b123315f9ef0477,https://www.newegg.com/p/1TS-000A-0VCG1,659.79,,i5-1135G7,8GB,4 - 4.9 lbs.,15.6,1920 x 1080,Intel Iris Graphics,Dedicated Card,1 TB,,60 Hz
6548988b5b123315f9ef0478,https://www.newegg.com/p/1TS-000A-0VCK5,599.79,,i5-1135G7,8GB,4 - 4.9 lbs.,15.6,1920 x 1080,Intel Iris Graphics,Dedicated Card,1 TB,,60 Hz
6548988b5b123315f9ef0479,https://www.newegg.com/p/1TS-000A-0VCG9,599.79,,i5-1135G7,16GB,4 - 4.9 lbs.,15.6,1920 x 1080,Intel Iris Graphics,Dedicated Card,512 GB,,60 Hz
6548988c5b123315f9ef047a,https://www.newegg.com/gray-hp-elitebook-655-g9-mainstream/p/1TS-000D-1FC38,779,HP,,16GB,,15.6,1920 x 1080,Integrated Graphics,Integrated Card,512 GB,,60 Hz
6548988f5b123315f9ef047b,https://www.newegg.com/p/1TS-0016-05582,1319.99,MSI,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,1 TB,,60 Hz
